pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
8517	GO_LIPOPROTEIN_METABOLIC_PROCESS	0.970233691088813	0.995181580997049	0.245455304449063	0.646262280515729	466825	97	c("APOE", "PPT1", "WIPI1", "PIGK", "ATM", "ITGAV", "PIK3C3", "CLIP3", "PPARA", "ABCA1", "PIGC", "PIGN", "ABHD17C", "APOL6", "GOLGA7", "PIGB", "APOD", "WIPI2", "RAB3GAP1", "GLUL", "ATG12", "LRP1", "UGCG")
8518	GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	0.971098057587661	0.995943958586352	-0.218820055539835	-0.603254982442582	107787	19	c("CENPA", "KNL1", "TRAPPC12", "AURKB", "CDT1", "MTBP")
8519	GO_REGULATION_OF_MEIOTIC_CELL_CYCLE	0.971306583634091	0.995943958586352	0.246022038149561	0.579267323430992	411765	33	c("PLCB1", "PRKACB", "PDE3A", "PRKAR1A", "LIF")
8520	GO_VESICLE_UNCOATING	0.971334733714763	0.995943958586352	-0.252594231099716	-0.52121195700908	167393	7	c("GAK", "SH3GL2")
8521	GO_TRANS_GOLGI_NETWORK_MEMBRANE	0.971541214808483	0.995943958586352	0.242975166439887	0.624293515460449	454656	71	c("COG6", "RHOBTB3", "SCAMP1", "AP4M1", "RAB31", "CLIP3", "VAMP4", "KIF13A", "VAMP3", "CLTC", "RAB9A", "STX6", "ARL1", "AP4E1", "HLA-DQA1", "AP4S1", "LLGL1")
8522	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	0.971754603999548	0.995943958586352	0.290689440734396	0.501599089419395	309635	6	c("SERPINF1", "STK11")
8523	GO_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT	0.971845619608785	0.995943958586352	-0.305275738432645	-0.492217887673618	210458	3	c("ATP8B1", "NRP1", "NRP2")
8524	GO_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS	0.971845619608785	0.995943958586352	-0.305275738432645	-0.492217887673618	210458	3	c("ATP8B1", "NRP1", "NRP2")
8525	GO_NCRNA_3_END_PROCESSING	0.972156325041171	0.995943958586352	0.247372290199968	0.568550070329356	402008	28	c("INTS6L", "TRMT10C", "SSB", "INTS6", "DKC1", "EXOSC4", "INTS8")
8526	GO_ELONGIN_COMPLEX	0.972265880200847	0.995943958586352	0.382187382353854	0.535858234942183	260435	2	c("ELOC", "ELOA")
8527	GO_COMPARTMENT_PATTERN_SPECIFICATION	0.972308056241406	0.995943958586352	-0.284982498079057	-0.497630602797243	197291	4	c("DLL1", "PBX3", "NOTCH1", "LFNG")
8528	GO_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	0.972337607439763	0.995943958586352	0.264986949657431	0.517050390525387	345033	11	c("VDR", "FOXC1", "TNFRSF1A", "NOTCH1", "BAX")
8529	GO_NEUTROPHIL_MEDIATED_KILLING_OF_GRAM_NEGATIVE_BACTERIUM	0.972345011765453	0.995943958586352	0.337384764106032	0.505972369287654	275617	3	c("F2RL1", "F2")
8530	GO_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	0.972852980922227	0.996199844070313	0.29944588715326	0.497739585591453	300201	5	c("NOS3", "CAV1")
8531	GO_G_PROTEIN_COUPLED_RECEPTOR_DIMERIC_COMPLEX	0.972891868856922	0.996199844070313	0.299411514937239	0.497682452021441	300213	5	c("CALCRL", "RAMP2", "GABBR1", "RAMP3")
8532	GO_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_INDUCED_CELL_DEATH	0.973101507557501	0.996199844070313	-0.28412878441834	-0.496139865483679	197452	4	HDAC6
8533	GO_SNORNA_LOCALIZATION	0.973145861978897	0.996199844070313	-0.284128745837958	-0.496139798115406	197461	4	c("PIH1D1", "NOP58", "FBL", "ZNHIT6")
8534	GO_CENTRIOLE_ASSEMBLY	0.973165003353486	0.996199844070313	0.244681127668435	0.573495286396723	410625	32	c("PLK2", "CEP120", "NPM1", "CETN2", "VPS4B", "KAT2A", "PLK4", "CEP295", "TRIM37", "CHMP2A")
8535	GO_CLEAVAGE_FURROW_FORMATION	0.973367729948907	0.996290625522396	0.288143767324464	0.497206403324039	310149	6	c("SNX18", "SNX33", "SNX9")
8536	GO_POSITIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	0.97348429920619	0.99629320968431	0.243648344986895	0.578291734580835	416220	35	c("MDFIC", "SP1", "RSF1", "NUCKS1", "POLR2A", "GTF2F2", "EP300", "GTF2B")
8537	GO_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	0.974349021895724	0.996930186362614	0.244030047598588	0.569295193374873	409172	31	c("KANK2", "UFSP2", "LBH", "ESR1", "YAP1", "CNOT2", "CNOT1", "CYP7B1")
8538	GO_FEMALE_PRONUCLEUS	0.97453230384228	0.996930186362614	0.279061610422424	0.497201678920632	319324	7	c("CBX1", "SLC2A1", "TET3")
8539	GO_REGULATION_OF_GENE_SILENCING	0.974625110688519	0.996930186362614	0.242493369252627	0.639686275280777	469972	100	c("RESF1", "PPARG", "ZFP36", "FMR1", "FXR1", "ATF7IP", "MIER1", "IPO8", "BMP4", "ZMPSTE24", "ESR1", "TGFB1", "PPP3CA", "RIPK1", "WTIP", "NUP160", "TASOR")
8540	GO_MYOSIN_FILAMENT_ORGANIZATION	0.974651547901834	0.996930186362614	0.296652006432668	0.493095591161342	300756	5	c("RAP1GDS1", "MYH11", "DAPK3")
8541	GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	0.974694978353303	0.996930186362614	0.240265677840466	0.614100266661287	453200	67	c("UBE2D1", "UBE2E1", "UBC", "PSMD10", "PSME4", "PSMD1", "CDC16", "PSMC1", "PSMC2", "PSMA3", "CDC23", "CUL3", "PSMD6", "PSME1", "PSMC6", "CDC26", "CDK1", "PSMB1", "PSMA1", "PSMA4", "PSMB4", "PSMB10", "ANAPC10", "ANAPC1", "PSMD12", "PTTG1", "PSMA6", "RPS27A", "BUB3", "PSME2", "PSMB7", "PSMD2", "PSMD8", "PSMD5", "PSME3", "PSMB9")
8542	GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	0.974908779019901	0.996930186362614	-0.206586854104072	-0.6726681385595	67062	37	c("TARS2", "AARS2", "AARS1", "DARS2", "MARS1", "AARSD1", "LARS2", "SARS2", "MARS2", "VARS2", "EARS2", "VARS1", "LRRC47", "NARS2", "DALRD3", "CARS1", "TARS3")
8543	GO_DNA_INSERTION_OR_DELETION_BINDING	0.974918397953332	0.996930186362614	-0.257019040911801	-0.50605518854148	176818	6	PCNA
8544	GO_URIDYLYLTRANSFERASE_ACTIVITY	0.975087560727601	0.996930186362614	0.28554989840504	0.492730553479719	310697	6	c("UGP2", "UAP1L1", "UAP1", "GALT")
8545	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	0.975133750282571	0.996930186362614	-0.201254338157038	-0.728021941738167	38822	61	c("AEN", "CD74", "E2F1", "BAG6", "BDKRB2", "PERP", "WWOX", "BCL2L12", "TMEM109", "MYBBP1A", "HINT1", "ATAD5")
8546	GO_V_D_J_RECOMBINATION	0.975347329857686	0.997031859774953	0.260691297301632	0.508668586323336	346101	11	c("ATM", "LIG4", "PRKDC", "DCLRE1C")
8547	GO_RADIAL_GLIAL_CELL_DIFFERENTIATION	0.97556314631431	0.997135795741408	0.26734642819259	0.501154753711031	333865	9	c("CDH2", "STAT3", "GLI3", "METTL14")
8548	GO_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	0.975783272082481	0.997164957283679	-0.224914465033573	-0.544728447351489	136474	12	c("DERL3", "BCAP31", "UBE2G2")
8549	GO_ALPHA_1_3_FUCOSYLTRANSFERASE_ACTIVITY	0.975819965638527	0.997164957283679	0.331076239754065	0.496511541909953	276602	3	c("FUT4", "FUT11")
8550	GO_NUCLEAR_EUCHROMATIN	0.976060083276043	0.997293671052575	0.248945990948771	0.532585880700965	376236	18	c("NR1H4", "CBX3", "CREB1", "RBMX", "TRNP1", "ASH2L")
8551	GO_REGULATION_OF_PROTEIN_SUMOYLATION	0.97640931372549	0.997482036543436	0.248854828052656	0.52713346729859	372878	17	c("EGR1", "PIAS1", "PARK7", "GNL3", "RWDD3", "HMG20A")
8552	GO_BETA_N_ACETYLGLUCOSAMINYLGLYCOPEPTIDE_BETA_1_4_GALACTOSYLTRANSFERASE_ACTIVITY	0.976472799510012	0.997482036543436	0.29390110149473	0.488523031167856	301318	5	c("B4GALT1", "WDFY3")
8553	GO_STRESS_GRANULE_DISASSEMBLY	0.976691035894122	0.99748402590247	0.307436182019978	0.488140475070433	290170	4	c("DYRK3", "ZFAND1", "KIF5B")
8554	GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS	0.976812863935039	0.99748402590247	0.238338132652793	0.612379252094897	457123	71	c("APOE", "WIPI1", "PIGK", "PIK3C3", "CLIP3", "ABCA1", "PIGC", "PIGN", "ABHD17C", "GOLGA7", "PIGB", "WIPI2", "RAB3GAP1", "GLUL", "ATG12", "UGCG", "RAB3GAP2", "ATG5", "WDR45")
8555	GO_NEGATIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS	0.97686770654295	0.99748402590247	-0.331967562953478	-0.485722460771997	226772	2	c("PIBF1", "SIRT1")
8556	GO_CYTOPLASMIC_EXOSOME_RNASE_COMPLEX	0.977208716276312	0.99748402590247	-0.221303032186958	-0.548579657118383	131844	13	c("EXOSC2", "EXOSC5")
8557	GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	0.977278460485063	0.99748402590247	-0.213880883042522	-0.589638404150446	108473	19	c("AP3D1", "CNIH2", "BLOC1S5")
8558	GO_REGULATION_OF_TOR_SIGNALING	0.977393555545282	0.99748402590247	0.238485456733368	0.622002012163548	465123	85	c("DEPTOR", "HIF1A", "SESN3", "ATM", "SLC38A9", "ZMPSTE24", "SIK3", "PIK3CA")
8559	GO_RIG_I_SIGNALING_PATHWAY	0.977490782637842	0.99748402590247	0.247420663424981	0.524095566934031	373291	17	c("DHX58", "NLRX1", "LSM14A", "DDX60", "ZCCHC3")
8560	GO_PHOSPHATIDYLINOSITOL_TRANSFER_ACTIVITY	0.977739799188208	0.99748402590247	0.274186170934084	0.488515150180944	320375	7	c("TNFAIP8L3", "PITPNB", "PITPNA")
8561	GO_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION	0.9781304361095	0.99748402590247	0.273483733298027	0.487263623066711	320503	7	c("WARS1", "HPF1")
8562	GO_PROTEIN_POLY_ADP_RIBOSYLATION	0.978281725552468	0.99748402590247	-0.253346941211037	-0.498825042868923	177428	6	c("PARP1", "PARP2")
8563	GO_HISTONE_H3_K4_METHYLATION	0.978303066002185	0.99748402590247	0.238290894937263	0.569879642051832	421856	37	c("GATA3", "ASH1L", "KMT2E", "RTF1", "WDR61", "KMT2C", "ARID4A", "CTR9", "TET3", "ASH2L", "BEND3", "DPY30", "SMAD4", "ZNF335", "RLF", "KMT2A", "CTNNB1", "PRMT6")
8564	GO_RESPIRATORY_CHAIN_COMPLEX	0.978593764370459	0.99748402590247	-0.20023660563046	-0.715204099073158	42560	57	c("FOXRED1", "UQCC3", "BCS1L", "NDUFS8", "NDUFB9", "SDHB", "COX5A", "NDUFA3", "NDUFB7", "UQCRFS1", "COX8A", "NDUFV1", "CYC1", "DMAC2", "COA3")
8565	GO_TRANSLATION_ELONGATION_FACTOR_ACTIVITY	0.978652422602134	0.99748402590247	0.247048401006222	0.517503250504536	369912	16	c("EIF5A2", "EEF1A1", "HBS1L")
8566	GO_ENDOPLASMIC_RETICULUM_PALMITOYLTRANSFERASE_COMPLEX	0.978713339640492	0.99748402590247	0.272562081079334	0.485621523209905	320694	7	c("SPTLC1", "SPTSSA", "ORMDL1", "SPTLC2")
8567	GO_TRANSLOCATION_OF_MOLECULES_INTO_HOST	0.978875087740715	0.99748402590247	0.272289476785558	0.485135826476694	320747	7	c("THOC2", "THOC6", "THOC7")
8568	GO_ALDITOL_BIOSYNTHETIC_PROCESS	0.978929220718195	0.99748402590247	0.290110373475504	0.482222075054161	302076	5	c("AKR1B1", "PCK1")
8569	GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	0.97904428988432	0.99748402590247	-0.212004274887526	-0.584464869134193	108669	19	c("ACD", "CTC1", "NAT10")
8570	GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	0.979206905317784	0.99748402590247	0.26187222412026	0.490893074091148	335112	9	c("SMO", "FERMT1", "CDH3", "NOTCH1", "MSX2", "SRSF6", "DLL1", "EZH2", "HES1")
8571	GO_DIPHOSPHOINOSITOL_POLYPHOSPHATE_DIPHOSPHATASE_ACTIVITY	0.979370205140649	0.99748402590247	0.365732389946288	0.512786978290018	262338	2	c("NUDT4", "NUDT3")
8572	GO_SITE_OF_DOUBLE_STRAND_BREAK	0.979497963520453	0.99748402590247	0.236041593107638	0.588126453211797	442497	52	c("SAMHD1", "ARPC5", "RNF8", "ACTR2", "APLF", "RAD50", "SMC5", "NBN", "ACTR3", "TP53BP1", "SMARCAD1", "ARPC3", "PARP3", "SLF1", "SMC6", "SHLD2", "SLF2", "ARPC2", "SHLD1")
8573	GO_REGULATION_OF_VACUOLAR_TRANSPORT	0.979606822695665	0.99748402590247	-0.276701101340391	-0.483169797383422	198772	4	c("LRRK2", "ARF1", "SNAPIN", "VPS35")
8574	GO_HISTONE_H3_K9_TRIMETHYLATION	0.979945847838377	0.99748402590247	0.248206383521733	0.507309460032909	362284	14	c("ATRX", "ZNF274", "ARID4A", "BEND3", "KDM4C", "SIRT1", "ARID4B")
8575	GO_DEUTEROSOME	0.979958994440237	0.99748402590247	-0.295482609410539	-0.476427725947288	212215	3	SASS6
8576	GO_PERICHROMATIN_FIBRILS	0.980028627549315	0.99748402590247	-0.261612021857923	-0.487652533291015	187600	5	c("NUFIP1", "DHX9", "TARDBP", "TRIM24", "CPSF6")
8577	GO_NUCLEAR_NUCLEOSOME	0.980046853542289	0.99748402590247	0.301599204580959	0.478872649398981	291167	4	c("MPHOSPH8", "IRF4")
8578	GO_UNFOLDED_PROTEIN_BINDING	0.980078463341316	0.99748402590247	-0.197123192627744	-0.767564359361551	19235	95	c("CHAF1A", "TRAP1", "SYVN1", "CHAF1B", "DNAJC4", "NAP1L4", "HEATR3", "HSPA1A", "HSPA2", "HSPA1B", "PPIF", "CCT6B", "NUDC", "CALR3", "NUDCD2", "NUDCD3", "HSPE1", "PFDN6", "SCAP", "MDN1", "AFG3L2", "CLPX", "TAPBP", "SIL1", "TOR1A", "CALR")
8579	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	0.980593895275505	0.99748402590247	-0.210371228219488	-0.579962797618742	108841	19	c("RBM10", "PTBP1", "SFSWAP")
8580	GO_MODIFICATION_BY_SYMBIONT_OF_HOST_MORPHOLOGY_OR_PHYSIOLOGY	0.980620792362948	0.99748402590247	0.235999427283516	0.557915643094077	417463	34	c("SERPINB9", "ITGAV", "EIF2AK4", "TGFB1", "KPNA4", "KPNA6", "KPNB1", "NTRK3", "ATG5", "ULK2")
8581	GO_IMMUNOGLOBULIN_V_D_J_RECOMBINATION	0.980801780341023	0.99748402590247	-0.26067281420765	-0.485901822499174	187748	5	c("TCF3", "POLB", "XRCC4", "PRKDC", "LIG4")
8582	GO_CELLULAR_SPHINGOLIPID_HOMEOSTASIS	0.980918986710048	0.99748402590247	0.286561188229064	0.476322611847153	302690	5	c("ABCA2", "ORMDL1", "RTN4")
8583	GO_PRERIBOSOME	0.980925149903489	0.99748402590247	0.234613508301463	0.59122470884232	448734	58	c("RSL1D1", "NSA2", "DCAF13", "RPF1", "WDR37", "NOL10", "WDR36", "UTP11", "RIOK3", "MAK16", "LTV1", "UTP18", "BMS1", "MRPL1", "RIOK2", "UTP3", "UTP23")
8584	GO_U4_SNRNA_BINDING	0.980961360328173	0.99748402590247	-0.250365098072334	-0.492953971268919	177914	6	GEMIN5
8585	GO_PHAGOSOME_ACIDIFICATION	0.981032969756438	0.99748402590247	0.239824151940109	0.526846636152437	387922	21	c("ATP6V1E1", "RAB38", "RAB20", "ATP6V1G1", "ATP6V1G2", "ATP6V1H", "ATP6V1B2", "ATP6V1A", "ATP6V1D", "ATP6V1C1")
8586	GO_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	0.981044855929801	0.99748402590247	0.258584042769536	0.484729207507556	335741	9	c("WIPI2", "ATG12", "ATG5", "AGTPBP1")
8587	GO_ANTEROGRADE_AXONAL_TRANSPORT	0.981134462133396	0.99748402590247	-0.200474226772263	-0.684743578174844	54294	46	c("DLG2", "AP3D1", "KIF1A", "CNIH2", "KIF5A")
8588	GO_PROTEIN_LOCALIZATION_TO_LYSOSOME	0.98128278233617	0.99748402590247	0.236687194918243	0.543991896618833	405782	28	c("SNX16", "AP4M1", "AP3B1", "SCARB2", "LARS1", "ZFYVE16", "ROCK2", "GNPTAB", "GCC2")
8589	GO_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	0.981320737701222	0.99748402590247	-0.204321028194567	-0.617477521033355	87050	27	c("IPO4", "XPO5", "XPO6", "TMCO6", "TNPO2", "IPO9", "XPO7", "NUP214", "EIF4ENIF1")
8590	GO_PHOSPHATASE_INHIBITOR_ACTIVITY	0.981365046486661	0.99748402590247	0.235444157879915	0.551845236453012	414085	32	c("PPP1R14A", "LGALS3", "BOD1L1", "URI1", "PPP1R9B", "PHACTR2", "SET", "SH3RF2")
8591	GO_TRANSLOCON_COMPLEX	0.98141821297225	0.99748402590247	-0.259733606557377	-0.484151111707333	187866	5	c("SEC61A2", "SEC61A1", "SEC61B", "ARL6IP1", "SSR4")
8592	GO_QUINONE_BINDING	0.98142944410507	0.99748402590247	0.248730709722135	0.493668834036229	353451	12	c("AOC3", "COQ10B", "SQOR", "CBR4")
8593	GO_SEH1_ASSOCIATED_COMPLEX	0.981454236127458	0.99748402590247	0.244501721393543	0.506087014768119	366898	15	c("SESN3", "SESN1")
8594	GO_MITOTIC_NUCLEAR_ENVELOPE_REASSEMBLY	0.981613745231334	0.99748402590247	0.254127218496524	0.48643885028082	342219	10	c("PPP2CA", "PPP2R2A", "REEP3", "VRK1")
8595	GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	0.981846722068329	0.99748402590247	-0.199921448909896	-0.686441054758273	53166	47	c("TRAP1", "CD74", "BAG1", "GAK", "HSPA1A", "HSPA2", "HSPA1B", "DNAJC5", "SGTA", "FKBP4", "HSPE1")
8596	GO_SHELTERIN_COMPLEX	0.98189470116371	0.99748402590247	0.273642020679774	0.472182918144838	312866	6	c("TERF1", "POT1")
8597	GO_POSITIVE_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	0.981913252608286	0.99748402590247	-0.273798343720652	-0.478101061465176	199240	4	c("PEF1", "BIRC2", "PDCD6", "FANCM")
8598	GO_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY	0.981917010849793	0.99748402590247	0.243866171871589	0.504771509263822	367071	15	c("CSNK1A1", "FRAT1", "GSK3B", "FZD1")
8599	GO_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	0.981918110121487	0.99748402590247	0.23358688406142	0.567909232290098	431281	42	c("ZBTB1", "ABRAXAS1", "UIMC1", "TAB2", "BRCC3", "EPS15", "MINDY2", "WDR81")
8600	GO_ENDODEOXYRIBONUCLEASE_ACTIVITY	0.982123626965324	0.99748402590247	-0.20142282573726	-0.643714962115155	72959	34	c("FEN1", "SLX4")
8601	GO_HISTONE_H3_K27_TRIMETHYLATION	0.982416515782204	0.99748402590247	0.357724178792537	0.501558805691895	263154	2	c("BEND3", "EZH2")
8602	GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.98247219969098	0.99748402590247	0.234368149753724	0.615307543262688	471174	93	c("C1QTNF1", "PDK4", "SLC25A12", "FOXO1", "PPARA", "PPP1CB", "PPP1R3D", "FAM3C", "PDK1", "ZMPSTE24", "MST1", "NCOA2", "LEPR", "COX11", "MIDN", "POMC", "PPP1R3B")
8603	GO_MLL1_2_COMPLEX	0.982733128765983	0.99748402590247	0.236037879994072	0.529761019729278	396806	24	c("HCFC2", "TAF1", "MGA", "TEX10", "RNF2", "TAF7")
8604	GO_MATURATION_OF_LSU_RRNA	0.98273548479972	0.99748402590247	0.238272244794822	0.514541854686293	382289	19	c("RSL1D1", "RPL10A", "MRPL1", "RPL7A", "ZNHIT6", "DDX18", "RPL7")
8605	GO_MRNA_MODIFICATION	0.982885605697015	0.99748402590247	0.238881225536526	0.511053692411048	378867	18	c("VIRMA", "WTAP", "TRMT10C", "CMTR1", "DKC1", "METTL14")
8606	GO_FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS	0.982974966566366	0.99748402590247	-0.257746610694701	-0.480447292749812	188164	5	c("PFKFB2", "PFKFB3")
8607	GO_FRUCTOSE_2_6_BISPHOSPHATE_2_PHOSPHATASE_ACTIVITY	0.982974966566366	0.99748402590247	-0.257746610694701	-0.480447292749812	188164	5	c("PFKFB2", "PFKFB3")
8608	GO_NEUREXIN_FAMILY_PROTEIN_BINDING	0.983457245536309	0.99748402590247	-0.227134031151123	-0.505487401942469	155162	9	NLGN3
8609	GO_OXIDOREDUCTASE_COMPLEX	0.983663988423899	0.99748402590247	-0.196061752115621	-0.745476320536229	25831	81	c("FOXRED1", "OGDHL", "UQCC3", "BCS1L", "DHTKD1", "NDUFS8", "GLDC", "NDUFB9", "SDHB", "OGDH", "NDUFA3", "NDUFB7", "UQCRFS1", "PDHA1")
8610	GO_NEGATIVE_REGULATION_OF_RNA_SPLICING	0.983708910072094	0.99748402590247	0.234605579757633	0.52654637963069	397200	24	c("PTBP3", "NPM1", "CELF4", "RPS13", "RBMX")
8611	GO_HISTONE_METHYLTRANSFERASE_ACTIVITY_H3_K27_SPECIFIC	0.983810807422267	0.99748402590247	-0.256574453551913	-0.478262357225685	188324	5	c("EHMT2", "EZH2", "EHMT1", "SUZ12", "EED")
8612	GO_MITOTIC_METAPHASE_PLATE_CONGRESSION	0.983894270348992	0.99748402590247	0.231355166308044	0.553292644258112	424267	37	c("RAB11A", "CHMP2B", "CHMP5", "BECN1", "VPS4B", "MIS12", "KPNB1", "CDC23", "CUL3")
8613	GO_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	0.983977608723369	0.99748402590247	-0.231946422256	-0.497933096817478	162067	8	YTHDF1
8614	GO_PEPTIDASE_COMPLEX	0.984013488618978	0.99748402590247	-0.196715569056953	-0.731484230390543	31514	71	c("SEC11C", "UBQLN4", "RAD23A", "TAF6L", "PSMC3", "PSMD9", "ZFAND2B", "USP22", "UBQLN1", "ZFAND2A", "AFG3L2", "PSMF1", "PSMD4", "PSMA7", "SGF29", "UBE3C", "PSMD13", "PSMB2", "ADRM1", "PSMD11")
8615	GO_HISTONE_H3_DEACETYLATION	0.984013637506285	0.99748402590247	0.237507343181439	0.503096806679664	375782	17	c("HDAC1", "HDAC7", "SMARCAD1", "HDAC8", "HDAC5", "HDAC2", "PER1", "SIRT1")
8616	GO_PROTEASOME_CORE_COMPLEX	0.984081252546418	0.99748402590247	0.238428177947621	0.499446086666477	371964	16	c("PSMA3", "PSMB1", "PSMA1", "PSMA4", "PSMB4", "PSMB10", "PSMA6", "PSMB7", "PSMB9", "PSMB5", "PSMB6")
8617	GO_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY	0.984180998804378	0.99748402590247	-0.196241046067457	-0.700932779558159	42803	57	c("PHLPP1", "PGAM5", "PPM1G", "DUSP4", "SSU72", "PPM1E", "ILKAP", "MTMR4", "CTDP1", "PPP2R1A")
8618	GO_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	0.984248877888398	0.99748402590247	-0.289242506766532	-0.466366362544912	213144	3	GDI1
8619	GO_MRNA_SPLICE_SITE_SELECTION	0.984318913192998	0.99748402590247	0.234759654401861	0.519676581487181	392130	22	c("SETX", "CELF4", "NOL3", "RBMX", "SLU7", "YTHDC1", "PRPF39", "SF3A3")
8620	GO_HISTONE_METHYLTRANSFERASE_ACTIVITY_H3_K4_SPECIFIC	0.984390587572214	0.99748402590247	0.245365324784793	0.478764094478521	349310	11	c("ASH1L", "KMT2C", "ASH2L", "KMT2A")
8621	GO_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY	0.984483619018882	0.99748402590247	-0.237403928266439	-0.489867743672049	169659	7	c("FTSJ1", "NSUN2", "METTL8", "METTL6", "NSUN6", "NSUN3", "TRDMT1")
8622	GO_AMINO_ACID_ACTIVATION	0.984485352666115	0.99748402590247	0.230041967437205	0.563932817621147	436444	45	c("DARS1", "KARS1", "GARS1", "WARS1", "AIMP1", "IARS1", "YARS2", "NARS1", "RARS1", "LARS1", "PPA1", "WARS2", "GATB", "AASDH", "RARS2", "EPRS1")
8623	GO_PRONUCLEUS	0.98458158829636	0.99748402590247	0.241149745015887	0.486067281974793	359453	13	c("CBX1", "SLC2A1", "EED", "TET3")
8624	GO_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION	0.98481600307524	0.997493903027163	-0.269614957739264	-0.470796118524174	199829	4	c("PRKCZ", "IL18", "CD86", "RARA")
8625	GO_DOUBLE_STRANDED_RNA_ADENOSINE_DEAMINASE_ACTIVITY	0.984819701649414	0.997493903027163	-0.319290264100494	-0.467173513579597	228618	2	ADAR
8626	GO_U7_SNRNP	0.985069792711468	0.997631545226917	-0.254778557653444	-0.474914754244005	188565	5	c("LSM10", "SNRPB")
8627	GO_MITOTIC_RECOMBINATION	0.985208555653505	0.997656420793905	-0.203413936459753	-0.56835117742477	106170	20	c("ERCC2", "XRCC3", "ERCC1", "XRCC1", "BRCA2", "RAD52", "MSH3", "TEP1")
8628	GO_NUCLEAR_PORE_COMPLEX_ASSEMBLY	0.985403898059917	0.99773857828598	0.255116433606635	0.467082238685115	330400	8	c("AHCTF1", "NUP205", "RTN4", "NUP98")
8629	GO_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	0.98573908498684	0.997962295334922	0.348442168160478	0.488544661155317	264044	2	c("CAV1", "TREM2")
8630	GO_REGULATION_OF_HISTONE_H4_K16_ACETYLATION	0.985873957722334	0.997975864601295	0.276654825628996	0.459856235026446	304219	5	c("ZMPSTE24", "ATG5", "SIRT1")
8631	GO_PHAGOLYSOSOME	0.98598096238253	0.997975864601295	0.290025920974643	0.460496841709095	292930	4	c("NCF2", "NCF4")
8632	GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	0.986807671350621	0.998579615777604	-0.207033984895459	-0.52417401863464	128583	14	c("NAF1", "NHP2", "RUVBL2", "CCT7", "NOP10", "RUVBL1")
8633	GO_CORE_MEDIATOR_COMPLEX	0.986861781670583	0.998579615777604	0.257294634542043	0.458419644600799	323364	7	c("MED6", "MED4", "MED17", "MED8")
8634	GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	0.986962281252179	0.998579615777604	-0.221940642681871	-0.493929501828182	155715	9	c("NAF1", "NUFIP1", "PIH1D1", "RUVBL2", "RUVBL1")
