From	To
uniprot:E0CXA5	Ces2b
uniprot:Q00LT2	Prcd
uniprot:Q8QZW7	Gabrp
uniprot:E9PVL6	Trim30b
uniprot:O08908	Pik3r2
uniprot:B9EK89	Camta1
uniprot:P35412	Gpr12
uniprot:Q9CR91	Lce1m
uniprot:Q9QXX3	Pla2g10
uniprot:Q91VW0	Fam173a
uniprot:D3YVH9	Zc3h7a
uniprot:O08663	Metap2
uniprot:Q3V0N0	Pom121l2
uniprot:C9K0Z7	Fkbp8
uniprot:D3YUP6	Ugt2b36
uniprot:Q3UHR0	Bahcc1
uniprot:Q09TK7	Spink11
uniprot:Q9D4V3	Ccdc83
uniprot:Q93092	Taldo1
uniprot:Q5ND09	Sept4
uniprot:A2AFY7	Ttc17
uniprot:A2AT91	Plcb4
uniprot:D3Z2H7	Ctnnd1
uniprot:Q9D1H6	Ndufaf4
uniprot:Q61624	Znf148
uniprot:Q9DBY0	Foxp4
uniprot:Q3V1N2	Sncaip
uniprot:Q9D6H5	Zdhhc4
uniprot:Q3UKJ6	Dhx15
uniprot:Q99LG1	Tmem51
uniprot:Q8R0F9	Sec14l4
uniprot:Q8C8K6	Atxn7l2
uniprot:Q8C2A2	Tsen54
uniprot:Q8BRT3	Wnt16
uniprot:G3X9Y4	Rhod
uniprot:Q32MV9	Btla
uniprot:Q8BMJ8	Sp8
uniprot:Q91WN1	Dnajc9
uniprot:Q3UMT1	Ppp1r12c
uniprot:P47993	Xcl1
uniprot:E9PW68	Cyp4f16
uniprot:Q3UU20	Hid1
uniprot:G3UXJ1	Esx1
uniprot:D6RHA8	AI413582
uniprot:O55183	Stc1
uniprot:P97346	Nxn
uniprot:B5B2N7	Nfatc1
uniprot:P70371	Terf1
uniprot:P51943	Ccna2
uniprot:Q99N23	Ca15
uniprot:Q9Z273	Tulp1
uniprot:E9PUL2	Lrrc9
uniprot:F8WHV1	Ciao2b
uniprot:Q9D8V7	Sec11c
uniprot:Q8CGP1	Hist1h2bk
uniprot:Q80TY4	St18
uniprot:Q4KXB5	Wfdc8
uniprot:Q5DQQ4	Wfdc16
uniprot:Q810A4	Ddx55
uniprot:A2AS92	Casp9
uniprot:E9Q2Y5	Zbtb49
uniprot:Q3YEA0	Rsph1
uniprot:Q8R5A6	Tbc1d22a
uniprot:Q9WV52	Plek2
uniprot:D3Z0Z5	Diras1
uniprot:E9QLL8	Serpina11
uniprot:Q5FW60	Mup20
uniprot:Q7TQP0	Gpr141
uniprot:F7D0Q0	Dpy19l3
uniprot:E9PUE2	Usp21
uniprot:P43407	Sdc2
uniprot:Q6ZWR6	Syne1
uniprot:E9PYX3	Mark2
uniprot:Q9D4B1	Sgms2
uniprot:E9PW65	Bmpr1a
uniprot:Q9CXN7	Pbld2
uniprot:Q9D6V8	Paip2
uniprot:Q9D2Z8	Kif12
uniprot:D6RDD2	Ttc3
uniprot:Q5J7N1	Kras
uniprot:Q3TP99	Bcl11a
uniprot:E0CXU2	Rasgef1b
uniprot:A2AGS6	Trp53i11
uniprot:D3Z1A5	Adamts6
uniprot:F2Z3X1	B4galt4
uniprot:Q3U0G5	Maff
uniprot:Q922C7	Fbxw11
uniprot:Q8BI22	Cep128
uniprot:Q80XM3	Kcng4
uniprot:Q3V1S6	Muc13
uniprot:Q3TJ56	Snd1
uniprot:Q91YS8	Camk1
uniprot:Q9D309	Fam3b
uniprot:P20029	Hspa5
uniprot:F8WGM8	Actg1
uniprot:Q8BZ59	Nprl3
uniprot:Q80SX8	Pif1
uniprot:Q3URF1	Synpo
uniprot:Q9D614	Stx17
uniprot:Q91XX9	Pcdhga9
uniprot:E9Q2Q6	Tle1
uniprot:D3Z1B8	Syt3
uniprot:Q6PAN7	Prr18
uniprot:G3UYV8	Npas2
uniprot:Q8CCB4	Vps53
uniprot:A3KGE4	Olfm1
uniprot:Q3TWY9	Rab28
uniprot:Q8R568	Cdc27
uniprot:Q8BVE8	Nsd2
uniprot:Q62469	Itga2
uniprot:Q8BM75	Arid5b
uniprot:Q3UF00	A4galt
uniprot:Q9D278	9130019O22Rik
uniprot:E9Q2Y0	Eid2b
uniprot:A1A535	Veph1
uniprot:D3YYG4	Pbrm1
uniprot:B2RVY9	Tmem182
uniprot:Q8C5J2	Gtpbp8
uniprot:A2A4U9	Slc13a3
uniprot:D3Z3C3	Hpse
uniprot:F6TN92	Phf14
uniprot:A1ECK8	Car9
uniprot:Q6P5E4	Uggt1
uniprot:D3Z491	Cmtr1
uniprot:B2RW38	Cfap58
uniprot:B2RQ56	Mlxip
uniprot:E9Q5C9	Nolc1
uniprot:Q6QI06	Rictor
uniprot:Q8CFN5	Mef2c
uniprot:Q8K4G2	Col23a1
uniprot:Q9CYP8	3930402G23Rik
uniprot:Q6P1B9	Bin1
uniprot:Q3UU72	Ankrd11
uniprot:Q9D4I8	Ubqln5
uniprot:Q9CR33	Mansc1
uniprot:D3YVM3	Tdrp
uniprot:D3YZM5	Pxylp1
uniprot:Q5I0U6	Saa1
uniprot:G3UYW5	Cct4
uniprot:B1AXP3	Saxo1
uniprot:E9Q0X2	Apold1
uniprot:Q8BG39	Sv2b
uniprot:A2APB8	Tpx2
uniprot:B2RWE3	Cisd3
uniprot:Q0VG15	Fgf3
uniprot:A2AIJ2	Cd82
uniprot:E9Q503	Slc29a1
uniprot:Q9CQK3	Rdm1
uniprot:A8Y5J3	Ints11
uniprot:Q08423	Tff1
uniprot:Q8R1Q8	Dync1li1
uniprot:Q8BYH0	Drgx
uniprot:Q3UVX9	Rims3
uniprot:D3Z549	Numb
uniprot:E9Q7L8	Cped1
uniprot:Q9CWH5	Trmt11
uniprot:Q8CE80	Cast
uniprot:G3UVT9	Cd209f
uniprot:B1AT24	Dusp14
uniprot:Q9D6X5	Slc52a3
uniprot:F7C5U2	Scarb1
uniprot:Q99MU3	Adar
uniprot:Q3UGY5	Fn1
uniprot:Q3UVN4	Jag1
uniprot:E9PV59	Inafm1
uniprot:Q3UZC1	Nfe2l3
uniprot:B1AV66	Yipf6
uniprot:Q6NVF8	Cdk14
uniprot:A2AHQ7	Phka2
uniprot:D3Z4F3	Slc19a1
uniprot:Q8BFU6	Tmem45a
uniprot:Q8VCC1	Hpgd
uniprot:Q8CHX7	Rftn2
uniprot:Q9D4J7	Phf6
uniprot:Q8CIM5	Gpr84
uniprot:E9Q3L4	Ifi207
uniprot:Q3V0C5	Usp48
uniprot:E9Q314	Bean1
uniprot:Q9JJ20	Sfn
uniprot:Q3TQB5	Slx1b
uniprot:Q3U607	Casp8
uniprot:Q3TDW4	Cabin1
uniprot:Q3SXS7	Tnfrsf13c
uniprot:Q542F1	Clic1
uniprot:Q3TMI5	Prune2
uniprot:D3Z092	Pus1
uniprot:A2A9A2	Dmrta2
uniprot:E9Q7Q3	Tpm3
uniprot:Q922Q2	Riok1
uniprot:E0CZD9	Zfpl1
uniprot:Q8BJM7	Tyw1
uniprot:Q9DAT7	Ceacam13
uniprot:Q3U114	Nfyc
uniprot:E9PZH6	Wac
uniprot:Q3UHJ8	Rnf44
uniprot:Q9D3L0	Fam174a
uniprot:Q793L1	Emc9
uniprot:Q60688	Foxd4
uniprot:B2RQX9	Slc6a5
uniprot:Q8BVF4	Ccdc30
uniprot:Q8BJA3	Hmbox1
uniprot:Q5NC82	Nme2
uniprot:Q3UJ69	Zfp148
uniprot:Q5SX56	Spag7
uniprot:B7ZCT4	Galk2
uniprot:Q3UJ36	Actg2
uniprot:Q3UZC4	Ttc4
uniprot:A2A709	Scrn2
uniprot:F7CUX5	Pigx
uniprot:Q8BJR6	Prss27
uniprot:A2ALA0	Surf6
uniprot:O88737	Bsn
uniprot:Q9CWP6	Mospd2
uniprot:Q8CGC7	Eprs
uniprot:Q922Q5	Slc35b3
uniprot:Q14AT3	6430571L13Rik
uniprot:Q8K4D3	Slc36a1
uniprot:P26011	Itgb7
uniprot:D3Z665	Emc10
uniprot:P48381	Rfx3
uniprot:Q3UHH1	Zswim8
uniprot:A2AJR8	Tceal8
uniprot:Q3UV15	Nfkb2
uniprot:A2AL50	Agps
uniprot:Q3KQQ2	Mup3
uniprot:P01845	Iglc3
uniprot:Q8HWB0	Mr1
uniprot:Q8BM98	Zfp385b
uniprot:Q8BT14	Cnot4
uniprot:Q3TRI4	Pum1
uniprot:Q99PH1	Lrrc4
uniprot:E0CYK6	Hddc2
uniprot:P70205	Adcyap1r1
uniprot:O35874	Slc1a4
uniprot:Q8R5D5	Rictor
uniprot:Q80TC5	Pogk
uniprot:A2AR78	Tank
uniprot:Q9JJN6	Ctnnbip1
uniprot:E9Q1T1	Camk2d
uniprot:A2AGI2	Nlgn3
uniprot:Q99LX8	Ost4
uniprot:Q80UE5	Epb41l2
uniprot:Q9D172	Gatd3a
uniprot:Q2TVT7	Foxl2
uniprot:Q8VCN3	Ugt2b37
uniprot:Q8BGF6	Elmod2
uniprot:E0CZ05	Coq8a
uniprot:Q571H0	Urb1
uniprot:P11416	Rara
uniprot:F6V0H0	Pagr1b
uniprot:E9Q9D9	Zfp426
uniprot:E9Q4M4	Chchd6
uniprot:Q8R1F0	D8Ertd738e
uniprot:D3YY32	B3gat2
uniprot:Q9D132	Upk1a
uniprot:O54864	Suv39h1
uniprot:D3YXB2	Stau2
uniprot:Q9EQK2	Zfp120
uniprot:E0CZ72	Kif2a
uniprot:Q3UFI7	Nup205
uniprot:P70335	Rock1
uniprot:Q91YQ5	Rpn1
uniprot:Q811U4	Mfn1
uniprot:Q4JFI8	Apcs
uniprot:Q9D8Q8	Spint2
uniprot:B0R0E3	Scai
uniprot:D3Z3D5	Shroom1
uniprot:Q544T2	Ddr1
uniprot:F6V8A7	Rmnd5a
uniprot:Q8BKW8	Zfp189
uniprot:Q8C9H6	Strip2
uniprot:Q3USC7	Gdap1l1
uniprot:Q62159	Rhoc
uniprot:F6WSY2	Xpo6
uniprot:D3YXV2	Aasdh
uniprot:Q8VD21	Ankrd24
uniprot:A3KGF7	Plcb2
uniprot:Q8BGE2	Atp11a
uniprot:A9C480	ccdc198
uniprot:Q8BNU1	Rab26
uniprot:E9PXS4	Ptp4a3
uniprot:A2MZG6	Cd247
uniprot:Q6GQW0	Btbd11
uniprot:Q8C5R5	BB014433
uniprot:B2RWJ3	Tmem240
uniprot:P62816	Hrk
uniprot:A2AS44	Pkp4
uniprot:E9PZ19	Igsf9b
uniprot:D3YYR8	Trf
uniprot:A0PJI0	Prpf40a
uniprot:Q9CPY3	Cdca5
uniprot:D3Z3F0	Zfyve28
uniprot:Q62252	Spa17
uniprot:Q9EP64	Tnmd
uniprot:P61208	Arl4c
uniprot:Q54AE3	Gnb3
uniprot:P46737	Brcc3
uniprot:Q3URT2	Nrp2
uniprot:B1AUC7	Arhgap36
uniprot:F6SDQ0	P2ry10
uniprot:P47930	Fosl2
uniprot:A2AW15	Ttbk2
uniprot:B7ZJH9	Sigmar1
uniprot:Q3UH66	Wnk2
uniprot:Q9D9M2	Usp12
uniprot:A2BFL2	Zyg11a
uniprot:Q8BLY7	Hps6
uniprot:A6H667	Prkcq
uniprot:Q8BWE1	1810024B03Rik
uniprot:P86547	Bglap2
uniprot:D3Z0R4	Tulp2
uniprot:Q8BI51	Zkscan2
uniprot:Q8BWT1	Acaa2
uniprot:Q2YDW2	Msto1
uniprot:Q6S5C2	Gnptg
uniprot:Q61079	Sim2
uniprot:P32921	Wars
uniprot:Q9D273	Mmab
uniprot:Q9D3Z7	Zranb3
uniprot:Q8CDV2	Pde1c
uniprot:Q3V3F5	Prkd2
uniprot:Q8VI36	Pxn
uniprot:Q9R0Q7	Ptges3
uniprot:Q8C878	Uba3
uniprot:Q68BG2	Hag2
uniprot:P97375	Saa2
uniprot:Q9DCE6	Dab2
uniprot:D3Z560	Kalrn
uniprot:Q9D7Z3	Nol7
uniprot:Q6A070	Togaram1
uniprot:Q62347	Creb1
uniprot:B1AUH1	Ptpru
uniprot:Q8C6N3	Syt15
uniprot:A2BGI9	Ppih
uniprot:Q6UQE6	Nlrp12
uniprot:D3Z2L6	Aasdh
uniprot:B8JK85	Amotl2
uniprot:P50431	Shmt1
uniprot:A2AI91	Phka1
uniprot:E9Q7R9	Cfap43
uniprot:Q69Z99	Znf512
uniprot:Q9EQM8	Nup98
uniprot:Q8K025	Frat2
uniprot:P04401	Il5
uniprot:Q3U1V8	Map3k9
uniprot:Q8C8J0	Stpg2
uniprot:Q8VCY8	Plppr2
uniprot:Q3V0X0	Btg1-ps2
uniprot:O54879	Hmgb3
uniprot:Q7TPQ9	Arrdc3
uniprot:Q811B2	Epb41l2
uniprot:Q6WVG3	Kctd12
uniprot:Q3U118	Kcnj8
uniprot:D3Z413	Trmt1
uniprot:A2AJD1	Bpifb9b
uniprot:Q61351	Ceacam1
uniprot:A7DTG9	Ggt6
uniprot:G5E8M8	Lrif1
uniprot:Q642K1	Rpl18
uniprot:F6Y6A6	Vstm2a
uniprot:Q9CXU9	Eif1b
uniprot:Q9CQQ1	4930429B21Rik
uniprot:Q3UT23	Dcun1d1
uniprot:P24529	Th
uniprot:Q3V016	Hipk4
uniprot:Q3TFN7	Rsu1
uniprot:Q9ES81	Popdc3
uniprot:E9PY33	Lmntd1
uniprot:Q8BIE9	Chrna5
uniprot:D3Z3I2	Fbxo27
uniprot:D3Z3N6	Avil
uniprot:Q8C8Y5	Samd7
uniprot:Q64317	Dlx1
uniprot:Q9DB41	Slc25a18
uniprot:F6YP03	Caprin1
uniprot:B2RSF0	Tmie
uniprot:F7BK14	Clcn7
uniprot:Q91ZJ9	Hyal1
uniprot:Q7TS63	Zfat
uniprot:Q3V2G6	Tpd52l1
uniprot:E0CZC8	Xrcc4
uniprot:Q8VDD8	Washc1
uniprot:D3YVR3	Mgst1
uniprot:Q921X9	Pdia5
uniprot:P07147	Tyrp1
uniprot:Q9CQ76	Nepn
uniprot:D6RJ71	Cenpa
uniprot:Q8VEJ1	Gpn2
uniprot:B1AXZ0	Elavl2
uniprot:Q8C0D5	Efl1
uniprot:E9QKE5	Ermap
uniprot:Q6P8H4	Gnrhr
uniprot:P0C6B2	Ptcra
uniprot:Q3TXI7	Wwp2
uniprot:G3X901	Tmem116
uniprot:P53776	Lhx4
uniprot:F6ZXW2	Fam98c
uniprot:D3Z623	9330159F19Rik
uniprot:Q3UKU4	Fam83f
uniprot:Q3UPX6	Sag
uniprot:B1AYB7	Mbd5
uniprot:B1AQB0	Gm11596
uniprot:Q9WTK2	Cdyl
uniprot:Q8C1B3	Sik2
uniprot:Q8BTT5	Hmgxb4
uniprot:Q8BLX0	Sik2
uniprot:Q8BTQ7	Anks3
uniprot:P04186	Cfb
uniprot:Q8CII0	Zbtb8b
uniprot:Q3TXU6	Ciz1
uniprot:B0R090	6820408C15Rik
uniprot:Q80W85	Npm2
uniprot:Q9QYK9	Pnck
uniprot:Q9ESX5	Dkc1
uniprot:A2AC10	Cenpx
uniprot:E9Q137	Tex264
uniprot:Q3UDE9	Ptk2b
uniprot:Q8BZI5	Htr2c
uniprot:E0CZA2	Nmrk1
uniprot:Q64478	Hist1h2bh
uniprot:E9QM38	Slc12a2
uniprot:E0CXB0	Dydc1
uniprot:Q4FK35	Cd37
uniprot:B1AQ77	Krt15
uniprot:Q544B1	Aldh2
uniprot:Q9CZB6	Med7
uniprot:Q00731	Vegfa
uniprot:Q9WUE4	Nprl2
uniprot:Q9D8C2	Tspan13
uniprot:O55203	Ldb2
uniprot:Q8K4K4	Trib1
uniprot:D3Z439	Eif4g1
uniprot:D6RHB1	Lrrc40
uniprot:Q6ZQ61	Matr3
uniprot:D3Z0K5	C77080
uniprot:Q3KNA5	Rab9b
uniprot:Q8VED9	Lgalsl
uniprot:Q80UG2	Plxna4
uniprot:Q91XB0	Trex1
uniprot:Q7SIG6	Asap2
uniprot:Q8K3E8	Cyth1
uniprot:D6RJ21	Borcs8
uniprot:B2RUR4	Kprp
uniprot:Q3UW55	Wfdc6a
uniprot:A2AMG5	Nbn
uniprot:Q6PEF4	Hmgxb3
uniprot:Q8CC01	Chrna7
uniprot:A6PWV5	Arid3c
uniprot:G3UXF8	Adam8
uniprot:Q6UJY2	Slc9c1
uniprot:Q9QUI0	Rhoa
uniprot:Q91VS8	Farp2
uniprot:P97412	Lyst
uniprot:Q6P4T2	Snrnp200
uniprot:Q99LI9	Clp1
uniprot:Q6PAM4	Zfp169
uniprot:Q8VC42	Rmc1
uniprot:E9Q9B1	Evi5
uniprot:E9QPD7	Pcx
uniprot:G3X9F4	Tmem143
uniprot:Q7TPU0	Hsd3b6
uniprot:A8Y5E6	Plod1
uniprot:G5E825	Arhgef25
uniprot:Q3UVV9	Vwa3a
uniprot:Q3UM38	Gla
uniprot:Q9QYF1	Rdh11
uniprot:Q6NVA3	Ewsr1
uniprot:A2AQR4	Zfp64
uniprot:O08789	Mnt
uniprot:D3Z2H6	Slc25a45
uniprot:Q3TX09	Dok2
uniprot:Q497W9	Dhx15
uniprot:Q3TRV0	Fiz1
uniprot:Q8C0I1	Agps
uniprot:E9PYS9	Adam3
uniprot:Q8CIZ8	Vwf
uniprot:P37217	Cd69
uniprot:Q14CH7	Aars2
uniprot:E9PWC3	Tspan17
uniprot:Q7TPV4	Mybbp1a
uniprot:D3Z205	Tnfaip8
uniprot:O88809	Dcx
uniprot:B9EHG7	Asah2
uniprot:A2ARN2	Tnk1
uniprot:Q921N7	Tmem70
uniprot:E0CXW7	Osgep
uniprot:Q8BKW4	Zcchc4
uniprot:Q3UH62	Trim66
uniprot:Q3ULL5	Eif2s2
uniprot:P48026	Sat1
uniprot:D3Z6A5	Crem
uniprot:Q3UU67	Trat1
uniprot:Q3UZW3	Chd2
uniprot:Q3V3Q4	Pydc3
uniprot:Q5DX24	Aqp7
uniprot:G3UYR8	Aldh7a1
uniprot:Q6A049	Zfc3h1
uniprot:Q8BHB4	Wdr3
uniprot:O70293	Grk6
uniprot:Q8QZR4	Oaf
uniprot:Q8BZC5	Plscr4
uniprot:Q2UVA9	Ddo
uniprot:Q9CQ11	Ly6m
uniprot:Q3UHF8	Reps2
uniprot:Q3UU49	Aftph
uniprot:Q9CY73	Mrpl44
uniprot:D6RJ45	Mfsd12
uniprot:Q3UG47	B330016D10Rik
uniprot:Q8C7T0	C330021F23Rik
uniprot:A2ARR5	Gm14418
uniprot:A1L3T0	Fsd1l
uniprot:A2AI89	Phka1
uniprot:E9Q777	Akap11
uniprot:Q5SRI3	Dock2
uniprot:Q8K1S1	Lgi4
uniprot:Q8QZX9	Csf2rb
uniprot:A1KZZ4	Oprm1
uniprot:Q91YE8	Synpo2
uniprot:A2A4U6	Zfp334
uniprot:F8WH71	Gm49396
uniprot:A2BEF2	Dlg3
uniprot:Q80TA1	Selenoi
uniprot:Q9QUM9	Psma6
uniprot:Q8CBY8	Dctn4
uniprot:Q8R0U9	Zfp707
uniprot:Q63871	Polr2k
uniprot:E9QJX9	Stat2
uniprot:Q9DCV6	Dele1
uniprot:B2RRX2	Ppp3ca
uniprot:D6RH69	Ints11
uniprot:E9PX01	Gria4
uniprot:E9Q6Q0	Lnx1
uniprot:O70303	Cideb
uniprot:Q9CQD0	Rpl39l
uniprot:E9Q8N0	Rgl1
uniprot:Q3UE64	Cebpd
uniprot:Q8CE33	Klhl11
uniprot:Q9ERV1	Mkrn2
uniprot:P56391	Cox6b1
uniprot:P33587	Proc
uniprot:A2ASN1	Hoxd8
uniprot:E9QKR1	Enah
uniprot:Q9CSR8	Rsrc1
uniprot:Q925H0	Asic2
uniprot:Q923J1	Trpm7
uniprot:Q3UI57	Mcm3
uniprot:Q61521	Ereg
uniprot:E0CXZ0	Nop56
uniprot:Q9WUA6	Akt3
uniprot:Q80XY2	Rpp21
uniprot:O08796	Eef2k
uniprot:Q69ZQ1	Myorg
uniprot:A2AHK0	Dgkz
uniprot:Q61496	Ddx4
uniprot:Q3TYN9	Gm1322
uniprot:Q9CZQ8	Rab28
uniprot:Q9CRA8	Exosc5
uniprot:A2A5W7	Kcnj16
uniprot:D3Z5J3	Sorbs1
uniprot:E9PZ11	Zfp651
uniprot:Q9JIC3	Dclre1a
uniprot:Q6A039	Tbc1d12
uniprot:Q8BU17	Myb
uniprot:G3UZ31	Med11
uniprot:P48964	Cdc25a
uniprot:Q8BUI6	Ankrd26
uniprot:Q8BJK5	Ubr5
uniprot:Q3YEA4	Rsph1
uniprot:G3UWX9	Sumo3
uniprot:D3Z3D3	Mrps18c
uniprot:B1ATA9	Llgl2
uniprot:D3Z3J7	Rexo5
uniprot:Q6PD17	Usp32
uniprot:Q3U7L1	Kcnab2
uniprot:G3UYC6	Sytl4
uniprot:D6RDR8	Arrdc1
uniprot:A6X942	Sh2d4b
uniprot:P27661	H2afx
uniprot:Q91W01	Pmm1
uniprot:Q8R0A0	Gtf2f2
uniprot:A2ARF5	Ak4
uniprot:E9Q5G3	Kif23
uniprot:E9Q628	Zfp369
uniprot:Q3TQG6	Ttf1
uniprot:P11214	Plat
uniprot:Q52KJ0	Hs3st3a1
uniprot:O54956	Pole2
uniprot:Q9WUU6	Hnf4g
uniprot:P50295	Nat2
uniprot:Q8K220	Relb
uniprot:B2RQQ2	Arhgef28
uniprot:Q9R0P3	Esd
uniprot:Q61036	Pak3
uniprot:Q3URM4	Erp44
uniprot:Q9ERK9	P2ry6
uniprot:Q3V488	1700048O20Rik
uniprot:Q9JI83	Plac1
uniprot:Q3V1J7	Sox6
uniprot:B1AT97	Tmem94
uniprot:P53811	Pitpnb
uniprot:E9QPD0	Asb14
uniprot:Q6PFD6	Kif18b
uniprot:G5E838	Madcam1
uniprot:Q9D1K4	Lce1a2
uniprot:Q8BH44	Coro2b
uniprot:Q9D5D4	Poteg
uniprot:Q3TJL3	1700025G04Rik
uniprot:P59240	Nphp4
uniprot:P83870	Phf5a
uniprot:Q3UQB5	Efna4
uniprot:Q8CFB4	Gbp5
uniprot:D3Z1Q3	Aamdc
uniprot:Q62452	Ugt1a9
uniprot:E9Q355	Catsperg1
uniprot:P11438	Lamp1
uniprot:Q9R0G7	Zeb2
uniprot:Q69ZW4	Ap2a2
uniprot:O55111	Dsg2
uniprot:Q8CGR6	Klk13
uniprot:Q8CEC0	Nup88
uniprot:Q99MR3	Slc12a9
uniprot:Q8CHY3	Dym
uniprot:Q99N32	Klb
uniprot:Q3SWS0	Fut7
uniprot:O54825	Bysl
uniprot:Q3UHL7	Lamb1
uniprot:Q6P5C7	Znf728
uniprot:Q63810	Ppp3r1
uniprot:Q5SX59	Eno3
uniprot:Q543X4	Cabp5
uniprot:Q5DTN8	Jakmip3
uniprot:Q3V1B8	Gal3st4
uniprot:Q80TE3	March4
uniprot:E2QRQ3	Stau2
uniprot:Q7TQ07	Poln
uniprot:A3KBF5	Mapk8
uniprot:Q3TAP5	Tra2a
uniprot:Q8BJ21	Zfp78
uniprot:A2AQL0	Stk39
uniprot:O09130	Nfatc2ip
uniprot:Q9D976	Trp53tg5
uniprot:O08859	Tnfaip6
uniprot:Q91V24	Abca7
uniprot:P04095	Prl2c2
uniprot:Q64010	Crk
uniprot:Q9DAG9	Phf7
uniprot:Q3UQ94	Wap
uniprot:Q3TW36	Skiv2l
uniprot:Q6T3U4	Npc1l1
uniprot:E0CYN2	R3hcc1l
uniprot:B2KG29	Med21
uniprot:Q5U3L0	Sh3bp2
uniprot:G3UWY3	Cobl
uniprot:D3Z0I8	Tmem109
uniprot:Q8CA25	March2
uniprot:Q3U0M1	Trappc9
uniprot:G5E8Z9	Zfp426
uniprot:Q8BYC8	Scml2
uniprot:Q543D2	Fmod
uniprot:A2A6D1	Nfe2l1
uniprot:A2AAW4	Abca13
uniprot:Q9D856	Slc39a5
uniprot:B7ZW90	Gm8882
uniprot:Q8BHC7	Rhbdd1
uniprot:Q3TVI4	Hexim2
uniprot:Q3UDK5	Cox7a2l
uniprot:E9Q6J9	Dmpk
uniprot:Q05A16	Nipal1
uniprot:Q3UNY8	Ghr
uniprot:Q3TTF7	Rab28
uniprot:Q8CE90	Map2k7
uniprot:Q9Z261	Cldn7
uniprot:Q8BGW0	Themis
uniprot:Q8CGW4	Sox30
uniprot:Q3TUA8	Papss1
uniprot:Q8BL00	Cdhr3
uniprot:Q921D9	Grhl1
uniprot:E9PY37	Tcte2
uniprot:G5E8X4	Naa20
uniprot:E9Q2P1	Dmkn
uniprot:Q3USW9	Zfp672
uniprot:E9Q321	Bco1
uniprot:Q9CWB0	Grina
uniprot:Q3USW3	Opalin
uniprot:A8Y5M6	Ccdc163
uniprot:Q3UGZ9	Nrxn2
uniprot:G3UZK1	Gm20503
uniprot:O88951	Lin7b
uniprot:Q5DU25	Iqsec2
uniprot:A2BFB2	Mlx
uniprot:O70496	Clcn7
uniprot:P70658	Cxcr4
uniprot:B1AQA9	Krtap4-9
uniprot:P56395	Cyb5a
uniprot:B1ATQ4	Wdpcp
uniprot:Q3TUA9	Pomk
uniprot:Q8BGG9	Acnat2
uniprot:P97501	Fmo3
uniprot:Q3TF33	LTO1
uniprot:F8WH97	Rgs17
uniprot:Q9ESH5	Wfdc1
uniprot:Q4VA55	Pwwp3b
uniprot:A2A8S0	Glis1
uniprot:P52480	Pkm
uniprot:Q80V26	Impad1
uniprot:G5E815	Ocel1
uniprot:Q3V299	Unc119
uniprot:Q7TMA2	Znf503
uniprot:Q922T9	Lamp1
uniprot:D3Z1J5	Palld
uniprot:Q99N90	Mrpl36
uniprot:Q3UNH4	Gprin1
uniprot:O35176	Scgb1b2
uniprot:Q3TNH3	Suv39h2
uniprot:Q8BXT9	Sec22c
uniprot:O08686	Barx2
uniprot:D3Z5T4	Arhgap24
uniprot:E9QAU3	Tor2a
uniprot:D3Z3N7	Mdfi
uniprot:D3YXK6	Erf
uniprot:O54784	Dapk3
uniprot:D3YZA2	Fyn
uniprot:Q6ZQ32	Lmo7
uniprot:Q545H6	Kcne1
uniprot:E9QKD1	Nol8
uniprot:Q60823	Akt2
uniprot:D6RH39	Enpp5
uniprot:Q3U0A6	Hbq1b
uniprot:Q9CR41	Hypk
uniprot:D3Z0L4	Chchd3
uniprot:Q8C5G8	Ei24
uniprot:Q7TMR0	Prcp
uniprot:Q8BN98	Orc4
uniprot:P86176	Tigit
uniprot:Q91VA3	Capn8
uniprot:B1AWH3	Tstd2
uniprot:Q91XZ4	Pcdhb6
uniprot:Q9QX11	Cyth1
uniprot:Q3US41	Esrp1
uniprot:Q3TS03	E230001N04Rik
uniprot:G3UYN6	Stard10
uniprot:D3YXV5	Crem
uniprot:Q3TXW4	Zbtb22
uniprot:Q6S7F2	E2f7
uniprot:B7ZD61	Rbm39
uniprot:B7ZN58	Lin54
uniprot:B7ZCM8	Pla2g4b
uniprot:P11344	Tyr
uniprot:Q9R1P1	Psmb3
uniprot:D3Z6R8	Ep400
uniprot:Q5SVY0	Ogdh
uniprot:Q80VM0	Thrap3
uniprot:D3Z7K5	Paqr7
uniprot:Q91VP7	Tmem101
uniprot:P70694	Akr1c6
uniprot:Q497V6	Bahd1
uniprot:Q8BQZ5	Cpsf4
uniprot:Q61354	Ceacam1
uniprot:Q9D0R2	Tars1
uniprot:Q8JZM4	Dner
uniprot:Q3TYG6	Togaram2
uniprot:P09690	Chrnb1
uniprot:Q8CHR0	Zfp185
uniprot:Q9DAN5	Dnajb6
uniprot:Q792A4	Cox7a1
uniprot:Q6NVF7	Prx
uniprot:F8VPQ4	Srgap3
uniprot:A8WHM8	Pum1
uniprot:Q5NCB3	Gm5431
uniprot:Q9JJ06	C1galt1
uniprot:Q9CZA5	Zcchc12
uniprot:E9QAF0	Spata31
uniprot:Q5FW64	Hbegf
uniprot:F7DAB1	Eif4g2
uniprot:P51480	Cdkn2a
uniprot:E9PVX5	Hltf
uniprot:Q8BQ33	Ticrr
uniprot:P62715	Ppp2cb
uniprot:D3YXA2	Dbr1
uniprot:Q3UEW5	Stc1
