From	To
Q8BJK1	ENSMUSG00000034110
Q14B62	ENSMUSG00000041552
Q8C636	ENSMUSG00000039335
D6RDC9	ENSMUSG00000000154
B2RSU5	ENSMUSG00000024169
Q8BGI3	ENSMUSG00000045294
D3YYQ1	ENSMUSG00000034928
Q8CEG5	ENSMUSG00000028795
F8VPK5	ENSMUSG00000020580
Q9D9T6	ENSMUSG00000026226
Q91YM5	ENSMUSG00000014767
Q9D1E6	ENSMUSG00000006095
Q9EPU0	ENSMUSG00000058301
Q9Z2E4	ENSMUSG00000002930
D3YYK7	ENSMUSG00000005378
O70131	ENSMUSG00000037966
Q8BLF0	ENSMUSG00000057551
F6XMB0	ENSMUSG00000010122
D3YUT5	ENSMUSG00000030761
D3Z0J8	ENSMUSG00000039354
E9PVL3	ENSMUSG00000070501
D6RHP2	ENSMUSG00000022545
Q8CCM0	ENSMUSG00000053819
E9QNL5	ENSMUSG00000030711
G3UXI2	ENSMUSG00000034850
Q8R3V2	ENSMUSG00000029610
A6PW50	ENSMUSG00000017679
Q9CR95	ENSMUSG00000030327
E9Q5Q8	ENSMUSG00000001289
Q8BP00	ENSMUSG00000022837
Q9R0E2	ENSMUSG00000019055
E0CXW2	ENSMUSG00000022550
D3YU69	ENSMUSG00000022498
E9PXP8	ENSMUSG00000028496
F8VQ79	ENSMUSG00000042064
E0CXB4	ENSMUSG00000040969
A2AQF1	ENSMUSG00000027104
O08641	ENSMUSG00000020669
Q9D1I2	ENSMUSG00000037960
D3YUQ5	ENSMUSG00000040570
Q02739	ENSMUSG00000042357
Q9CQV1	ENSMUSG00000014301
Q9CQV1	ENSMUSG00000045886
Q9D1R2	ENSMUSG00000073775
E9QKC6	ENSMUSG00000027993
Q9WV89	ENSMUSG00000020546
Q9CQE5	ENSMUSG00000030844
Q9CR21	ENSMUSG00000030869
Q3UF29	ENSMUSG00000054477
Q5F201	ENSMUSG00000020904
P54116	ENSMUSG00000026880
A2AU83	ENSMUSG00000079008
P47738	ENSMUSG00000029455
B8JJM5	ENSMUSG00000090231
A2AUP4	ENSMUSG00000026773
B3RH24	ENSMUSG00000028063
Q8BX07	ENSMUSG00000078429
A2A6J4	ENSMUSG00000018819
Q3UYH7	ENSMUSG00000042249
A0JP53	ENSMUSG00000034731
Q3ZB57	ENSMUSG00000004508
Q9D6J5	ENSMUSG00000025204
O70572	ENSMUSG00000019822
Q80T69	ENSMUSG00000044098
Q148R4	ENSMUSG00000055561
A2AUK5	ENSMUSG00000027624
B2KFR3	ENSMUSG00000054966
G3UXZ1	ENSMUSG00000033249
D3Z5S5	ENSMUSG00000001946
Q8K424	ENSMUSG00000043029
A2AFW6	ENSMUSG00000027282
O35343	ENSMUSG00000027782
Q6NZP2	ENSMUSG00000034042
Q78XF5	ENSMUSG00000041084
P29452	ENSMUSG00000025888
Q6PEE0	ENSMUSG00000039801
Q8BH52	ENSMUSG00000038648
G3X8S2	ENSMUSG00000011158
F8WIU3	ENSMUSG00000028358
P58501	ENSMUSG00000022974
O88848	ENSMUSG00000022722
Q9JII6	ENSMUSG00000028692
O35864	ENSMUSG00000025917
E0CXR3	ENSMUSG00000024792
A2AWK6	ENSMUSG00000067860
E9Q6J7	ENSMUSG00000044903
D3YV58	ENSMUSG00000024158
F6Z4X6	ENSMUSG00000010311
Q9DCC5	ENSMUSG00000029836
Q9D9R9	ENSMUSG00000045350
Q9D7F2	ENSMUSG00000026765
Q69ZA1	ENSMUSG00000041297
G5E862	ENSMUSG00000025774
P51436	ENSMUSG00000025496
Q60749	ENSMUSG00000028790
Q8BSS6	ENSMUSG00000051910
Q5EBG8	ENSMUSG00000078584
Q61212	ENSMUSG00000038071
D3Z5D4	ENSMUSG00000079168
Q925G2	ENSMUSG00000027015
P46096	ENSMUSG00000035864
B1ASQ7	ENSMUSG00000078502
B0V2H8	ENSMUSG00000003534
D3YWZ7	ENSMUSG00000006345
D3YVL9	ENSMUSG00000019763
Q8BJY7	ENSMUSG00000026356
D6RDR1	ENSMUSG00000031922
Q8BGW5	ENSMUSG00000026107
Q80V88	ENSMUSG00000041328
E9Q0A0	ENSMUSG00000022407
P38060	ENSMUSG00000028672
D3Z583	ENSMUSG00000045655
Q9CR30	ENSMUSG00000038695
Q9R098	ENSMUSG00000029102
Q6ZPS6	ENSMUSG00000040351
Q8K4H1	ENSMUSG00000017718
Q61749	ENSMUSG00000029145
P70662	ENSMUSG00000025223
Q61069	ENSMUSG00000026641
Q6P6J0	ENSMUSG00000019808
Q3U5C8	ENSMUSG00000029032
Q05769	ENSMUSG00000032487
Q9QUK4	ENSMUSG00000078945
D6RJ25	ENSMUSG00000067229
Q9CR09	ENSMUSG00000062963
Q6NZQ0	ENSMUSG00000057176
Q925H7	ENSMUSG00000043982
E9Q083	ENSMUSG00000022969
Q60674	ENSMUSG00000021775
Q6DVA0	ENSMUSG00000044857
Q6ZPY2	ENSMUSG00000001415
Q61508	ENSMUSG00000028108
D6RHQ7	ENSMUSG00000037286
Q8BJZ0	ENSMUSG00000021156
P26350	ENSMUSG00000026238
E9Q425	ENSMUSG00000012609
Q925I1	ENSMUSG00000029036
Q80UJ7	ENSMUSG00000036104
P97929	ENSMUSG00000041147
Q8CAH8	ENSMUSG00000029334
Q8HWE5	ENSMUSG00000040987
D3YZN9	ENSMUSG00000038775
G3UZ54	ENSMUSG00000060216
P25206	ENSMUSG00000041859
P09092	ENSMUSG00000043219
Q8C782	ENSMUSG00000059742
Q3V050	ENSMUSG00000069855
Q9JJY5	ENSMUSG00000022272
Q99NA2	ENSMUSG00000037621
Q91W89	ENSMUSG00000032295
Q61559	ENSMUSG00000003420
Q8R464	ENSMUSG00000054793
A2AES3	ENSMUSG00000031154
P05366	ENSMUSG00000074115
Q9D0M5	ENSMUSG00000020483
P18893	ENSMUSG00000016529
Q8BNE1	ENSMUSG00000036667
A2AF82	ENSMUSG00000020288
Q9CWS7	ENSMUSG00000034883
D3Z3K2	ENSMUSG00000071470
Q3UNN8	ENSMUSG00000055214
O35685	ENSMUSG00000028851
Q8BLB2	ENSMUSG00000080717
Q80SY3	ENSMUSG00000028238
E9Q0B1	ENSMUSG00000020212
Q5M6W9	ENSMUSG00000020459
B3F5L4	ENSMUSG00000054672
P27681	ENSMUSG00000055026
E0CZ49	ENSMUSG00000022386
Q8BVC1	ENSMUSG00000027468
F7CT06	ENSMUSG00000043592
Q80ZN5	ENSMUSG00000036924
Q9D1K2	ENSMUSG00000004285
P62996	ENSMUSG00000022858
B1AY13	ENSMUSG00000028514
Q8K382	ENSMUSG00000035392
Q3TWM5	ENSMUSG00000027378
Q08890	ENSMUSG00000035847
D6RGQ6	ENSMUSG00000038827
P13864	ENSMUSG00000004099
E9PZM7	ENSMUSG00000033228
Q5SX22	ENSMUSG00000019505
P20152	ENSMUSG00000026728
A2AVP4	ENSMUSG00000075376
A2A6C4	ENSMUSG00000049506
Q5SGK3	ENSMUSG00000079554
Q9CQM9	ENSMUSG00000031068
P60154	ENSMUSG00000052382
O54918	ENSMUSG00000027381
Q9ER69	ENSMUSG00000060475
Q61127	ENSMUSG00000025402
E0CXY5	ENSMUSG00000037720
P43430	ENSMUSG00000022157
Q8R235	ENSMUSG00000078201
A3KGU4	ENSMUSG00000057738
Q8C739	ENSMUSG00000049119
Q91VA6	ENSMUSG00000001100
D3Z1U0	ENSMUSG00000029516
Q3V0L5	ENSMUSG00000063409
P01575	ENSMUSG00000048806
D3Z4B2	ENSMUSG00000024581
Q8BGK2	ENSMUSG00000031448
E9PVW4	ENSMUSG00000066894
E9Q5B3	ENSMUSG00000092243
B2RU90	ENSMUSG00000035456
Q80WR8	ENSMUSG00000022066
Q80WR8	ENSMUSG00000095463
G3UZP9	ENSMUSG00000022479
Q9WTM4	ENSMUSG00000029832
Q9DC26	ENSMUSG00000029650
G3UXY2	ENSMUSG00000020661
Q9CXF4	ENSMUSG00000020130
Q8CFX1	ENSMUSG00000028980
Q8BYK5	ENSMUSG00000027525
Q8K448	ENSMUSG00000018800
Q810U3	ENSMUSG00000026442
Q9CYA6	ENSMUSG00000029427
Q9D853	ENSMUSG00000030960
A2A541	ENSMUSG00000038352
D3YXQ3	ENSMUSG00000062609
B0V2M3	ENSMUSG00000015597
Q9Z1N9	ENSMUSG00000028456
D3Z5E1	ENSMUSG00000034758
E9PW15	ENSMUSG00000017548
A2A3Z2	ENSMUSG00000048047
B2RPU2	ENSMUSG00000066438
E9PUG3	ENSMUSG00000034212
Q8BG51	ENSMUSG00000017686
Q91Y97	ENSMUSG00000028307
Q61081	ENSMUSG00000019471
Q3TCG9	ENSMUSG00000022472
B9EHT6	ENSMUSG00000026193
P97477	ENSMUSG00000027496
Q8CD91	ENSMUSG00000023886
Q9ESK9	ENSMUSG00000025907
A8Y5G9	ENSMUSG00000050188
A2AVI0	ENSMUSG00000027339
A2CG49	ENSMUSG00000061751
Q9EP53	ENSMUSG00000026812
F7AYC4	ENSMUSG00000028133
P13346	ENSMUSG00000003545
Q4VJB9	ENSMUSG00000020053
P63032	ENSMUSG00000034472
Q9CX57	ENSMUSG00000022132
G5E891	ENSMUSG00000025856
Q9ER71	ENSMUSG00000046768
Q3V2L1	ENSMUSG00000004642
G3UWB7	ENSMUSG00000038457
Q922Q8	ENSMUSG00000020869
Q8BH83	ENSMUSG00000037904
G3X925	ENSMUSG00000041237
P48168	ENSMUSG00000028020
Q9JIP7	ENSMUSG00000025557
Q68G58	ENSMUSG00000025269
D6RG73	ENSMUSG00000022684
Q5DTJ9	ENSMUSG00000020067
P70665	ENSMUSG00000001942
O35930	ENSMUSG00000050675
Q80XL7	ENSMUSG00000062526
F8WGW3	ENSMUSG00000024135
Q5SVT3	ENSMUSG00000016984
Q9D6C8	ENSMUSG00000032564
Q640P7	ENSMUSG00000004462
G3UX49	ENSMUSG00000028479
P06869	ENSMUSG00000021822
Q3V0H9	ENSMUSG00000041068
A2A8S9	ENSMUSG00000028712
G3UWH0	ENSMUSG00000078974
Q5SWK4	ENSMUSG00000057098
D3YTM4	ENSMUSG00000029228
Q9D659	ENSMUSG00000020101
Q505G4	ENSMUSG00000055745
Q6GQU6	ENSMUSG00000051067
A6H5W1	ENSMUSG00000046295
E9Q5E1	ENSMUSG00000051323
Q8R1V4	ENSMUSG00000004394
Q52KE7	ENSMUSG00000027829
D3Z6J2	ENSMUSG00000037605
Q5SVG6	ENSMUSG00000034285
Q3U0V2	ENSMUSG00000031887
Q9D727	ENSMUSG00000062619
D3YYI3	ENSMUSG00000019738
E9PYH0	ENSMUSG00000021614
Q8C6P5	ENSMUSG00000042433
O54743	ENSMUSG00000038402
F8WHB7	ENSMUSG00000000318
Q60854	ENSMUSG00000060147
Q8VIM6	ENSMUSG00000033498
F8WH29	ENSMUSG00000038725
Q8BZ81	ENSMUSG00000042846
Q80Y84	ENSMUSG00000042207
Q62446	ENSMUSG00000020949
P31650	ENSMUSG00000030307
Q60805	ENSMUSG00000014361
B2RY83	ENSMUSG00000074852
Q9D267	ENSMUSG00000023210
O35988	ENSMUSG00000017009
Q9DAL7	ENSMUSG00000066382
O88487	ENSMUSG00000027012
E9Q855	ENSMUSG00000028049
Q91WR3	ENSMUSG00000020412
Q9WUB7	ENSMUSG00000033770
P55302	ENSMUSG00000029103
O35437	ENSMUSG00000045680
D3Z0K8	ENSMUSG00000075704
D3YWS4	ENSMUSG00000044117
A2CG63	ENSMUSG00000039219
Q3TP97	ENSMUSG00000028107
Q8BIH6	ENSMUSG00000052387
E9QKG8	ENSMUSG00000044783
G3UWV5	ENSMUSG00000028479
Q8BGI4	ENSMUSG00000037709
B2KF32	ENSMUSG00000004865
Q3U309	ENSMUSG00000025188
E9PVK7	ENSMUSG00000058183
Q9WV95	ENSMUSG00000041801
G3UVU6	ENSMUSG00000023984
Q9D1G1	ENSMUSG00000024870
D3Z636	ENSMUSG00000028013
D6RG65	ENSMUSG00000061759
Q80ZE3	ENSMUSG00000030468
A2ALN9	ENSMUSG00000048621
Q8CFZ4	ENSMUSG00000055653
E9QAL7	ENSMUSG00000022106
D3Z1C9	ENSMUSG00000060098
G3X8S6	ENSMUSG00000014329
Q9DBD2	ENSMUSG00000025702
Q8BLB8	ENSMUSG00000047606
Q9D850	ENSMUSG00000028232
A7M7C7	ENSMUSG00000091519
Q80YR4	ENSMUSG00000041130
G3UW36	ENSMUSG00000090336
Q9D9V3	ENSMUSG00000019883
Q9ES34	ENSMUSG00000029577
B8JK39	ENSMUSG00000039115
P14206	ENSMUSG00000032518
Q8K193	ENSMUSG00000079450
Q8BG27	ENSMUSG00000045065
A2ACC5	ENSMUSG00000074625
E9Q124	ENSMUSG00000017288
Q9D6Z6	ENSMUSG00000026985
Q9CUG5	ENSMUSG00000014747
Q9CX13	ENSMUSG00000062169
Q8BRU4	ENSMUSG00000046080
F6RB63	ENSMUSG00000028484
Q8BY40	ENSMUSG00000048118
Q8BSH2	ENSMUSG00000051041
D3Z687	ENSMUSG00000020831
P28184	ENSMUSG00000031760
D3Z7R6	ENSMUSG00000004665
O35940	ENSMUSG00000021135
Q80V29	ENSMUSG00000068264
P28357	ENSMUSG00000043342
B1AY10	ENSMUSG00000028423
Q7M762	ENSMUSG00000054033
Q5SXJ3	ENSMUSG00000034329
A2A4N5	ENSMUSG00000017119
Q03311	ENSMUSG00000027792
E9PWI8	ENSMUSG00000032035
Q31099	ENSMUSG00000037548
F2Z3W0	ENSMUSG00000026812
Q9D982	ENSMUSG00000033237
Q99N11	ENSMUSG00000069255
D3Z6E0	ENSMUSG00000029571
Q8BG13	ENSMUSG00000031167
Q8BXV2	ENSMUSG00000037905
D3YUK5	ENSMUSG00000044816
D3Z2L8	ENSMUSG00000033021
O08786	ENSMUSG00000029193
Q61017	ENSMUSG00000038811
A2AIG8	ENSMUSG00000040272
P38533	ENSMUSG00000019878
E9Q986	ENSMUSG00000034101
Q9EPL8	ENSMUSG00000066232
E9PZC3	ENSMUSG00000040466
D3YVA1	ENSMUSG00000068663
B1AUX5	ENSMUSG00000031389
Q8C966	ENSMUSG00000016624
G5E8D1	ENSMUSG00000054215
Q8CHR9	ENSMUSG00000000167
Q8BFR4	ENSMUSG00000034707
O08785	ENSMUSG00000029238
E9Q575	ENSMUSG00000025887
Q8BHG1	ENSMUSG00000053510
B0R029	ENSMUSG00000027287
Q8CEI1	ENSMUSG00000045160
Q6NT99	ENSMUSG00000026544
Q9WUD1	ENSMUSG00000039615
A3KFN7	ENSMUSG00000058756
E9PZ77	ENSMUSG00000078588
E9PWV4	ENSMUSG00000040282
Q9DBU1	ENSMUSG00000035778
Q9ESS0	ENSMUSG00000039384
Q9Z1S5	ENSMUSG00000022456
D3YXP2	ENSMUSG00000052736
D3Z0F6	ENSMUSG00000029596
Q3U034	ENSMUSG00000055660
A2AAC0	ENSMUSG00000062478
D3Z0L7	ENSMUSG00000036817
B9EKG6	ENSMUSG00000070564
Q9EQ00	ENSMUSG00000022236
Q8K0C1	ENSMUSG00000033365
B2RQC7	ENSMUSG00000023026
D3YY70	ENSMUSG00000066892
E9Q4C1	ENSMUSG00000055707
B1AT06	ENSMUSG00000020696
Q9CQ14	ENSMUSG00000024815
P10107	ENSMUSG00000024659
E9PY81	ENSMUSG00000019877
B7ZC55	ENSMUSG00000033576
Q9WUK7	ENSMUSG00000026525
Q3TWL5	ENSMUSG00000001518
D3Z3J0	ENSMUSG00000002343
Q5QGU6	ENSMUSG00000066319
Q6PFY8	ENSMUSG00000033233
Q9CQD7	ENSMUSG00000011632
P06745	ENSMUSG00000036427
P34928	ENSMUSG00000040564
Q8C5U0	ENSMUSG00000053896
Q3U4P5	ENSMUSG00000010609
Q8R179	ENSMUSG00000005505
Q8R179	ENSMUSG00000111688
D6RJL5	ENSMUSG00000025809
Q9Z0S1	ENSMUSG00000026617
Q61598	ENSMUSG00000021218
Q80XG9	ENSMUSG00000052581
D3YVW6	ENSMUSG00000028268
Q8VDV0	ENSMUSG00000032925
Q3U410	ENSMUSG00000073700
Q3URK1	ENSMUSG00000070532
Q9JL56	ENSMUSG00000033917
Q8BW11	ENSMUSG00000051936
G3X912	ENSMUSG00000031986
D3Z6E6	ENSMUSG00000025616
B1AX75	ENSMUSG00000028282
Q8K0E4	ENSMUSG00000072575
E9Q8D5	ENSMUSG00000020166
Q8VCM7	ENSMUSG00000033860
Q6P6P5	ENSMUSG00000096764
B1AWT7	ENSMUSG00000028277
A2ATI8	ENSMUSG00000014959
Q62443	ENSMUSG00000025582
Q6P3Z8	ENSMUSG00000020918
Q7TN98	ENSMUSG00000020300
A2ACD2	ENSMUSG00000037843
D6RI15	ENSMUSG00000001741
P50247	ENSMUSG00000027597
P50247	ENSMUSG00000048087
Q78Y63	ENSMUSG00000029235
D5MCW4	ENSMUSG00000024194
F6XDR3	ENSMUSG00000073572
Q5SXA5	ENSMUSG00000000538
O55142	ENSMUSG00000060636
G3UZW8	ENSMUSG00000024338
D3Z375	ENSMUSG00000013698
Q8C2S3	ENSMUSG00000031229
G5E889	ENSMUSG00000032342
P35576	ENSMUSG00000078650
Q9EP84	ENSMUSG00000074886
Q8BV66	ENSMUSG00000028037
G3UZQ8	ENSMUSG00000038518
G3UYA1	ENSMUSG00000036661
Q8VC10	ENSMUSG00000074063
P85094	ENSMUSG00000086784
A2A787	ENSMUSG00000028830
B1AST7	ENSMUSG00000003810
G3UXC6	ENSMUSG00000021281
Q80TF3	ENSMUSG00000051323
A6PWW4	ENSMUSG00000029055
B2RRA7	ENSMUSG00000037469
B1AYG6	ENSMUSG00000026971
D3Z6C4	ENSMUSG00000031641
Q9D1C5	ENSMUSG00000042092
B1AW18	ENSMUSG00000045797
Q921N8	ENSMUSG00000023170
E0CYG7	ENSMUSG00000026489
Q9DBN8	ENSMUSG00000027330
Q9QZH3	ENSMUSG00000028651
Q000W5	ENSMUSG00000105096
Q8K248	ENSMUSG00000043155
D3Z390	ENSMUSG00000037933
P48794	ENSMUSG00000029682
G3UZT8	ENSMUSG00000038518
Q61263	ENSMUSG00000026600
P11157	ENSMUSG00000020649
Q9QYM8	ENSMUSG00000045273
Q8CDD3	ENSMUSG00000020513
Q3TGW2	ENSMUSG00000036611
A2AJY2	ENSMUSG00000028339
Q9ES30	ENSMUSG00000058914
Q8VDZ4	ENSMUSG00000034075
Q61016	ENSMUSG00000048240
Q02395	ENSMUSG00000029267
Q62245	ENSMUSG00000024241
Q9CQX6	ENSMUSG00000024571
Q91Z96	ENSMUSG00000034663
E9Q3R9	ENSMUSG00000046962
Q9JMD0	ENSMUSG00000017421
Q8VC04	ENSMUSG00000034947
Q9JIY2	ENSMUSG00000020659
O35425	ENSMUSG00000026278
Q8BQ86	ENSMUSG00000060402
Q6PD28	ENSMUSG00000024777
Q6PD28	ENSMUSG00000107330
Q8CC96	ENSMUSG00000048905
D6REG8	ENSMUSG00000033728
D3Z2V6	ENSMUSG00000032470
D3YWF5	ENSMUSG00000059820
Q8C9K1	ENSMUSG00000019966
Q9CQ47	ENSMUSG00000034689
D6RDT8	ENSMUSG00000074771
G5E8A5	ENSMUSG00000039339
Q8K2I3	ENSMUSG00000040170
E9Q4R1	ENSMUSG00000040339
E9QMI9	ENSMUSG00000037989
Q9EPC1	ENSMUSG00000030770
E9Q4R4	ENSMUSG00000089857
F8WHV4	ENSMUSG00000026141
Q9WVQ5	ENSMUSG00000010911
P43680	ENSMUSG00000046470
E0CY47	ENSMUSG00000036834
Q6PDG5	ENSMUSG00000025369
P61168	ENSMUSG00000032259
Q8BXF8	ENSMUSG00000037737
D3Z0T9	ENSMUSG00000042594
Q3LAC4	ENSMUSG00000048960
Q6QWF9	ENSMUSG00000046447
A2ATR6	ENSMUSG00000034059
Q9EQT3	ENSMUSG00000039960
D3YXC6	ENSMUSG00000035311
Q9CYC6	ENSMUSG00000024472
A2A935	ENSMUSG00000039410
G3UWC4	ENSMUSG00000049717
A2APV2	ENSMUSG00000036053
P00860	ENSMUSG00000011179
Q9JJ93	ENSMUSG00000040822
E9PVC2	ENSMUSG00000025821
D3Z2D6	ENSMUSG00000036580
Q8BGH2	ENSMUSG00000022437
F6W963	ENSMUSG00000027102
Q7TPX5	ENSMUSG00000056383
D3Z647	ENSMUSG00000032307
E9QMY8	ENSMUSG00000026301
G3UXG2	ENSMUSG00000007739
Q9D5H8	ENSMUSG00000007613
Q8C050	ENSMUSG00000021180
A8Y5J7	ENSMUSG00000040795
Q8BVR6	ENSMUSG00000050079
E9Q865	ENSMUSG00000058260
Q9WVE0	ENSMUSG00000040627
E0CYB1	ENSMUSG00000018909
Q8BGY7	ENSMUSG00000038121
D3Z719	ENSMUSG00000002210
P47757	ENSMUSG00000028745
Q3U5C7	ENSMUSG00000036158
Q9ES90	ENSMUSG00000026271
Q9DBB8	ENSMUSG00000011382
Q14DK4	ENSMUSG00000046338
D3YZC4	ENSMUSG00000022972
Q3TH63	ENSMUSG00000024335
G3UZ00	ENSMUSG00000053046
Q4FZF3	ENSMUSG00000057788
P60202	ENSMUSG00000031425
Q9CZU3	ENSMUSG00000016018
Q8BGF9	ENSMUSG00000050144
Q924S9	ENSMUSG00000022941
Q99MM9	ENSMUSG00000040866
Q8BLQ0	ENSMUSG00000043230
Q8R1E9	ENSMUSG00000066584
A7M7R1	ENSMUSG00000018401
A2AJB7	ENSMUSG00000026937
Q9D2R9	ENSMUSG00000060726
O70291	ENSMUSG00000052783
P59509	ENSMUSG00000053441
A2AF84	ENSMUSG00000020286
Q0ZM37	ENSMUSG00000052613
Q9D735	ENSMUSG00000041203
Q5SPW0	ENSMUSG00000020128
Q9WTP7	ENSMUSG00000024782
D3YXS8	ENSMUSG00000005674
Q8BVM9	ENSMUSG00000044703
Q3V1F1	ENSMUSG00000062464
G3X9W7	ENSMUSG00000022952
E9QNY6	ENSMUSG00000052013
D6RI69	ENSMUSG00000026207
Q9D1Q6	ENSMUSG00000028343
P49282	ENSMUSG00000023030
Q60992	ENSMUSG00000009621
Q9CZ30	ENSMUSG00000027108
G5E8H6	ENSMUSG00000060969
F6ZKA0	ENSMUSG00000022369
E0CXX9	ENSMUSG00000040287
Q8C052	ENSMUSG00000019261
B1B0F1	ENSMUSG00000031370
Q6P5P0	ENSMUSG00000029468
Q63870	ENSMUSG00000025650
D3Z1J9	ENSMUSG00000019892
Q61575	ENSMUSG00000002057
Q9D563	ENSMUSG00000022715
Q80W22	ENSMUSG00000054474
P99027	ENSMUSG00000025508
Q9JKV1	ENSMUSG00000039041
D6RI22	ENSMUSG00000032401
D6RHN2	ENSMUSG00000068874
Q80UC8	ENSMUSG00000066197
Q8BV49	ENSMUSG00000043263
Q8BPP5	ENSMUSG00000050447
Q5GMG7	ENSMUSG00000017664
G5E8S6	ENSMUSG00000059898
Q80ZQ5	ENSMUSG00000063568
Q61171	ENSMUSG00000005161
Q8R2Z5	ENSMUSG00000042116
Q8JZL3	ENSMUSG00000045691
E0CXX4	ENSMUSG00000021266
D3YZ95	ENSMUSG00000022214
Q923L7	ENSMUSG00000062148
A2AIM4	ENSMUSG00000028464
O88745	ENSMUSG00000031610
Q0VF55	ENSMUSG00000031376
B7ZCE7	ENSMUSG00000063600
B2CKC6	ENSMUSG00000041809
E9QPX1	ENSMUSG00000001435
G3UZR8	ENSMUSG00000054128
P33896	ENSMUSG00000022967
Q9JJ80	ENSMUSG00000038510
E9Q690	ENSMUSG00000021906
Q9D7F7	ENSMUSG00000027536
A2AJW3	ENSMUSG00000060445
P70354	ENSMUSG00000025469
Q3UPV6	ENSMUSG00000028931
D6RHA1	ENSMUSG00000038119
D6RCG4	ENSMUSG00000025939
G3X904	ENSMUSG00000031365
P15089	ENSMUSG00000001865
Q8BMF3	ENSMUSG00000030621
Q9JLV1	ENSMUSG00000030847
Q5EBP3	ENSMUSG00000042178
D3YUX4	ENSMUSG00000030990
E9Q0Z7	ENSMUSG00000030101
P15306	ENSMUSG00000074743
G5E869	ENSMUSG00000026135
Q08481	ENSMUSG00000020717
Q3U145	ENSMUSG00000043252
Q6PES3	ENSMUSG00000092417
P57680	ENSMUSG00000029122
Q8R4N0	ENSMUSG00000025545
Q05BJ7	ENSMUSG00000066861
Q3TXZ1	ENSMUSG00000066721
E9Q8H5	ENSMUSG00000024969
Q61188	ENSMUSG00000029687
A5AA26	ENSMUSG00000048402
D3YXR2	ENSMUSG00000038530
F8WGU6	ENSMUSG00000057455
Q3U9G9	ENSMUSG00000004880
P97300	ENSMUSG00000032336
O09112	ENSMUSG00000037887
Q91WG8	ENSMUSG00000028479
Q8VHP6	ENSMUSG00000021803
P52019	ENSMUSG00000022351
D6RII3	ENSMUSG00000058070
Q91WE1	ENSMUSG00000024787
F7ALG5	ENSMUSG00000039187
B1AU42	ENSMUSG00000020389
Q8R1H8	ENSMUSG00000039699
E9Q444	ENSMUSG00000046962
Q810Q5	ENSMUSG00000033213
Q810Q5	ENSMUSG00000110868
F6WMD1	ENSMUSG00000029103
Q80X68	ENSMUSG00000046934
Q6A065	ENSMUSG00000057335
Q8BMN7	ENSMUSG00000105504
Q8BVB5	ENSMUSG00000054763
P40142	ENSMUSG00000021957
E9QNX7	ENSMUSG00000005553
Q8BMC0	ENSMUSG00000033446
Q3V0Q7	ENSMUSG00000045631
Q64338	ENSMUSG00000004347
Q9CYI4	ENSMUSG00000024188
Q5SVP4	ENSMUSG00000078922
Q8K120	ENSMUSG00000023411
E9QN63	ENSMUSG00000022377
A2AHC3	ENSMUSG00000026933
A2A6J7	ENSMUSG00000018819
E0CXZ3	ENSMUSG00000040913
Q8CF27	ENSMUSG00000030859
Q8BHW6	ENSMUSG00000045004
Q3TA40	ENSMUSG00000031824
G3UY90	ENSMUSG00000028073
D6RHB4	ENSMUSG00000032558
Q9Z1N2	ENSMUSG00000028587
Q9D479	ENSMUSG00000037355
D6RJ49	ENSMUSG00000020641
Q05D46	ENSMUSG00000025786
Q7M6U3	ENSMUSG00000010342
Q91V04	ENSMUSG00000025935
Q80VK6	ENSMUSG00000040969
P48543	ENSMUSG00000038026
P10630	ENSMUSG00000022884
Q61878	ENSMUSG00000027073
Q78IQ7	ENSMUSG00000063354
E0CXT1	ENSMUSG00000020898
D3Z1Y4	ENSMUSG00000037313
O08967	ENSMUSG00000018001
P81068	ENSMUSG00000060969
P97764	ENSMUSG00000030035
Q9R0N7	ENSMUSG00000024743
Q9R1T4	ENSMUSG00000050379
Q3TZJ5	ENSMUSG00000000127
A6PW47	ENSMUSG00000017210
Q3UWY1	ENSMUSG00000050810
Q8C610	ENSMUSG00000022429
P25916	ENSMUSG00000026739
Q9JJJ7	ENSMUSG00000031169
Q6P5U7	ENSMUSG00000090061
A2AKB9	ENSMUSG00000035572
Q9DBL7	ENSMUSG00000001755
P62192	ENSMUSG00000021178
A3KGV1	ENSMUSG00000026790
Q8BUG8	ENSMUSG00000024485
Q921T2	ENSMUSG00000026466
Q8R2L1	ENSMUSG00000079509
Q8BW66	ENSMUSG00000021509
A4FTY8	ENSMUSG00000055660
Q8CEG0	ENSMUSG00000011118
D3Z5B2	ENSMUSG00000024816
P11679	ENSMUSG00000049382
F8VPU4	ENSMUSG00000005534
Q571J5	ENSMUSG00000044807
E9PWM5	ENSMUSG00000025878
D6RET2	ENSMUSG00000032727
Q80Z37	ENSMUSG00000036822
A2ADE6	ENSMUSG00000006219
Q9D8P7	ENSMUSG00000019837
Q62011	ENSMUSG00000028583
Q62011	ENSMUSG00000096951
D6RGR5	ENSMUSG00000026229
P22646	ENSMUSG00000032093
Q80W65	ENSMUSG00000044254
D3Z553	ENSMUSG00000090258
P0DI97	ENSMUSG00000024109
Q921M4	ENSMUSG00000002546
B9EJQ7	ENSMUSG00000055095
G3UYS0	ENSMUSG00000092586
Q8BTZ5	ENSMUSG00000048307
P22727	ENSMUSG00000033227
G5E8Q6	ENSMUSG00000038506
